uniprot_id,protein_info,accession_number,molecular_weight,Pool_1.mzML,Pool_2.mzML,Pool_3.mzML,Sample_01_0325.mzML,Sample_02_0147.mzML,Sample_03_4085.mzML,Sample_04_0039.mzML,Sample_05_5198.mzML,Sample_06_7066.mzML,Sample_07_0909.mzML,Sample_08_0348.mzML,Sample_09_7028.mzML,Sample_10_2119.mzML,Sample_11_6501.mzML,Sample_12_9999.mzML,Sample_13_1014.mzML,Sample_14_1059.mzML
A0A5Q0TWI6,tr|A0A5Q0TWI6|A0A5Q0TWI6_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DRB5 PE=4 SV=1,tr|A0A5Q0TWI6|A0A5Q0TWI6_HUMAN,25 kDa,13524600,11281840,9216130,112121800,2206099,3077262,2657681,10088670,2200521,41573940,5234514,9665254,2440883,2924541,2895155,18207310,4201455
A0A649YE60,tr|A0A649YE60|A0A649YE60_HUMAN Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=COX2 PE=3 SV=1,tr|A0A649YE60|A0A649YE60_HUMAN,24 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
A0A649YEF8,tr|A0A649YEF8|A0A649YEF8_HUMAN Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=COX2 PE=3 SV=1,tr|A0A649YEF8|A0A649YEF8_HUMAN,25 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
A0A649YEQ1,tr|A0A649YEQ1|A0A649YEQ1_HUMAN Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=COX2 PE=3 SV=1,tr|A0A649YEQ1|A0A649YEQ1_HUMAN,25 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
A0A649YES9,tr|A0A649YES9|A0A649YES9_HUMAN Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=COX2 PE=3 SV=1,tr|A0A649YES9|A0A649YES9_HUMAN,25 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
A0A649YFC1,tr|A0A649YFC1|A0A649YFC1_HUMAN Cytochrome c oxidase subunit 2 OS=Homo sapiens OX=9606 GN=COX2 PE=3 SV=1,tr|A0A649YFC1|A0A649YFC1_HUMAN,25 kDa,375856200,357963500,300746100,228224000,252498500,364248300,251766000,356232900,288813900,517400800,675303900,574673700,202520000,364082800,106568500,356169500,434238900
A0A653HC35,tr|A0A653HC35|A0A653HC35_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A653HC35|A0A653HC35_HUMAN,22 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A669KAX3,tr|A0A669KAX3|A0A669KAX3_HUMAN Wolframin OS=Homo sapiens OX=9606 GN=WFS1 PE=1 SV=1,tr|A0A669KAX3|A0A669KAX3_HUMAN,102 kDa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A0A669KAX4,tr|A0A669KAX4|A0A669KAX4_HUMAN Cullin-4B OS=Homo sapiens OX=9606 GN=CUL4B PE=1 SV=1,tr|A0A669KAX4|A0A669KAX4_HUMAN,103 kDa,16550480,24681130,17225190,12511860,16549860,15925970,23999000,22607440,20994360,7971741,27519440,36073840,17967710,11008470,11002470,17522870,55602190
A0A669KB10,tr|A0A669KB10|A0A669KB10_HUMAN Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 OS=Homo sapiens OX=9606 GN=GBF1 PE=1 SV=1,tr|A0A669KB10|A0A669KB10_HUMAN,209 kDa,4271500,4529365,3263853,3397421,5019701,10194330,2911371,11142070,4829920,3184136,8407399,4886353,2292320,7402340,2320772,5336902,15403460
A0A669KB13,tr|A0A669KB13|A0A669KB13_HUMAN Podocan OS=Homo sapiens OX=9606 GN=PODN PE=1 SV=1,tr|A0A669KB13|A0A669KB13_HUMAN,53 kDa,6974836,10709560,9695993,3945211,2993732,4052773,6693446,10059490,5222785,1920576,1226932,336971,11746280,0,3779273,5185747,7588918
A0A669KB19,tr|A0A669KB19|A0A669KB19_HUMAN Ankyrin-2 (Fragment) OS=Homo sapiens OX=9606 GN=ANK2 PE=1 SV=1,tr|A0A669KB19|A0A669KB19_HUMAN,119 kDa,14098020,19641630,13849810,15634730,6158514,5253387,10825580,40833600,19418500,14479430,8457682,7611700,10978540,3623818,18921380,34488060,9034180
A0A669KB53,tr|A0A669KB53|A0A669KB53_HUMAN Sig0l transducer and activator of transcription OS=Homo sapiens OX=9606 GN=STAT1 PE=1 SV=1,tr|A0A669KB53|A0A669KB53_HUMAN,91 kDa,1691264000,1608319000,1647598000,2724983000,1273169000,2527770000,1433019000,1006371000,2972583000,1325813000,306634400,519525300,644504600,2439246000,629167300,1322524000,931891000
A0A669KB56,tr|A0A669KB56|A0A669KB56_HUMAN Sig0l transducer and activator of transcription OS=Homo sapiens OX=9606 GN=STAT1 PE=1 SV=1,tr|A0A669KB56|A0A669KB56_HUMAN,87 kDa,1691264000,1608319000,1647598000,2724983000,1273169000,2527770000,1433019000,1006371000,2972583000,1325813000,306634400,519525300,644504600,2439246000,629167300,1322524000,931891000
A0A669KB68,tr|A0A669KB68|A0A669KB68_HUMAN Sig0l transducer and activator of transcription OS=Homo sapiens OX=9606 GN=STAT1 PE=1 SV=1,tr|A0A669KB68|A0A669KB68_HUMAN,87 kDa,1691264000,1608319000,1647598000,2724983000,1273169000,2527770000,1433019000,1006371000,2972583000,1325813000,306634400,519525300,644504600,2439246000,629167300,1322524000,931891000
A0A669KB89,tr|A0A669KB89|A0A669KB89_HUMAN Protein scribble homolog OS=Homo sapiens OX=9606 GN=SCRIB PE=1 SV=1,tr|A0A669KB89|A0A669KB89_HUMAN,178 kDa,16915180,15875920,15938450,9791463,7212101,34315210,9514039,17017880,15006620,11176540,56669370,25350110,19020020,5816654,4774233,13207020,15563940
A0A669KBA4,tr|A0A669KBA4|A0A669KBA4_HUMAN Sig0l transducer and activator of transcription OS=Homo sapiens OX=9606 GN=STAT1 PE=1 SV=1,tr|A0A669KBA4|A0A669KBA4_HUMAN,90 kDa,1691264000,1608319000,1647598000,2724983000,1273169000,2527770000,1433019000,1006371000,2972583000,1325813000,306634400,519525300,644504600,2439246000,629167300,1322524000,931891000
A0A669KBG8,tr|A0A669KBG8|A0A669KBG8_HUMAN Golgi-specific brefeldin A-resistance guanine nucleotide exchange factor 1 OS=Homo sapiens OX=9606 GN=GBF1 PE=1 SV=1,tr|A0A669KBG8|A0A669KBG8_HUMAN,210 kDa,4271500,4529365,3263853,3397421,5019701,10194330,2911371,11142070,4829920,3184136,8407399,4886353,2292320,7402340,2320772,5336902,15403460
A0A669KBL1,tr|A0A669KBL1|A0A669KBL1_HUMAN Ubiquitin carboxyl-termi0l hydrolase 7 OS=Homo sapiens OX=9606 GN=USP7 PE=1 SV=1,tr|A0A669KBL1|A0A669KBL1_HUMAN,132 kDa,13152680,6726333,10739070,18282810,14984130,11377850,12487170,10970020,11310030,6569756,23224160,13838000,19948950,13760730,13050330,11892100,19174260
A0A678ZE37,tr|A0A678ZE37|A0A678ZE37_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZE37|A0A678ZE37_HUMAN,22 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZE49,tr|A0A678ZE49|A0A678ZE49_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZE49|A0A678ZE49_HUMAN,22 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZE84,tr|A0A678ZE84|A0A678ZE84_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZE84|A0A678ZE84_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZEA3,tr|A0A678ZEA3|A0A678ZEA3_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZEA3|A0A678ZEA3_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZEC1,tr|A0A678ZEC1|A0A678ZEC1_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZEC1|A0A678ZEC1_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZEH7,tr|A0A678ZEH7|A0A678ZEH7_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZEH7|A0A678ZEH7_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZEK1,tr|A0A678ZEK1|A0A678ZEK1_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZEK1|A0A678ZEK1_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZEM6,tr|A0A678ZEM6|A0A678ZEM6_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZEM6|A0A678ZEM6_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZEN7,tr|A0A678ZEN7|A0A678ZEN7_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZEN7|A0A678ZEN7_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZFL0,tr|A0A678ZFL0|A0A678ZFL0_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZFL0|A0A678ZFL0_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZFU2,tr|A0A678ZFU2|A0A678ZFU2_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZFU2|A0A678ZFU2_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZG15,tr|A0A678ZG15|A0A678ZG15_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZG15|A0A678ZG15_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZHV0,tr|A0A678ZHV0|A0A678ZHV0_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZHV0|A0A678ZHV0_HUMAN,22 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZHX4,tr|A0A678ZHX4|A0A678ZHX4_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZHX4|A0A678ZHX4_HUMAN,22 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZI08,tr|A0A678ZI08|A0A678ZI08_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZI08|A0A678ZI08_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZIE0,tr|A0A678ZIE0|A0A678ZIE0_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZIE0|A0A678ZIE0_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZIF0,tr|A0A678ZIF0|A0A678ZIF0_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZIF0|A0A678ZIF0_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZIH5,tr|A0A678ZIH5|A0A678ZIH5_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZIH5|A0A678ZIH5_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZII5,tr|A0A678ZII5|A0A678ZII5_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZII5|A0A678ZII5_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZIK5,tr|A0A678ZIK5|A0A678ZIK5_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZIK5|A0A678ZIK5_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZIM1,tr|A0A678ZIM1|A0A678ZIM1_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZIM1|A0A678ZIM1_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZIM9,tr|A0A678ZIM9|A0A678ZIM9_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZIM9|A0A678ZIM9_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZIT9,tr|A0A678ZIT9|A0A678ZIT9_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZIT9|A0A678ZIT9_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZNL0,tr|A0A678ZNL0|A0A678ZNL0_HUMAN MHC class I antigen OS=Homo sapiens OX=9606 GN=HLA-B PE=3 SV=1,tr|A0A678ZNL0|A0A678ZNL0_HUMAN,40 kDa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A0A678ZP61,tr|A0A678ZP61|A0A678ZP61_HUMAN MHC class I antigen OS=Homo sapiens OX=9606 GN=HLA-B PE=3 SV=1,tr|A0A678ZP61|A0A678ZP61_HUMAN,40 kDa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A0A678ZPE7,tr|A0A678ZPE7|A0A678ZPE7_HUMAN MHC class I antigen OS=Homo sapiens OX=9606 GN=HLA-B PE=3 SV=1,tr|A0A678ZPE7|A0A678ZPE7_HUMAN,40 kDa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A0A678ZPM1,tr|A0A678ZPM1|A0A678ZPM1_HUMAN MHC class I antigen OS=Homo sapiens OX=9606 GN=HLA-B PE=3 SV=1,tr|A0A678ZPM1|A0A678ZPM1_HUMAN,40 kDa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A0A678ZU35,tr|A0A678ZU35|A0A678ZU35_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZU35|A0A678ZU35_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZU62,tr|A0A678ZU62|A0A678ZU62_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZU62|A0A678ZU62_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZUB9,tr|A0A678ZUB9|A0A678ZUB9_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZUB9|A0A678ZUB9_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZUW0,tr|A0A678ZUW0|A0A678ZUW0_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZUW0|A0A678ZUW0_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZV39,tr|A0A678ZV39|A0A678ZV39_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZV39|A0A678ZV39_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZV62,tr|A0A678ZV62|A0A678ZV62_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZV62|A0A678ZV62_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZV83,tr|A0A678ZV83|A0A678ZV83_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZV83|A0A678ZV83_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZV91,tr|A0A678ZV91|A0A678ZV91_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZV91|A0A678ZV91_HUMAN,22 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZVA4,tr|A0A678ZVA4|A0A678ZVA4_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZVA4|A0A678ZVA4_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZVS4,tr|A0A678ZVS4|A0A678ZVS4_HUMAN MHC class I antigen OS=Homo sapiens OX=9606 GN=HLA-A PE=3 SV=1,tr|A0A678ZVS4|A0A678ZVS4_HUMAN,41 kDa,150051400,157631600,145670000,192702500,158132600,126469800,84351190,98294860,527956400,203727500,95310820,92425580,47540210,220922100,32924700,191316200,84397690
A0A678ZWV2,tr|A0A678ZWV2|A0A678ZWV2_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZWV2|A0A678ZWV2_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZWZ4,tr|A0A678ZWZ4|A0A678ZWZ4_HUMAN MHC class I antigen OS=Homo sapiens OX=9606 GN=HLA-B PE=3 SV=1,tr|A0A678ZWZ4|A0A678ZWZ4_HUMAN,40 kDa,43789150,69562590,71664840,3610990,1379687,5071966,2860195,1749401,2590272,4028736,2533330,2928172,905052,447759500,8675746,2923485,2658921
A0A678ZX03,tr|A0A678ZX03|A0A678ZX03_HUMAN MHC class I antigen OS=Homo sapiens OX=9606 GN=HLA-B PE=3 SV=1,tr|A0A678ZX03|A0A678ZX03_HUMAN,40 kDa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A0A678ZX11,tr|A0A678ZX11|A0A678ZX11_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZX11|A0A678ZX11_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A678ZX68,tr|A0A678ZX68|A0A678ZX68_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A678ZX68|A0A678ZX68_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A679A050,tr|A0A679A050|A0A679A050_HUMAN MHC class I antigen OS=Homo sapiens OX=9606 GN=HLA-B PE=3 SV=1,tr|A0A679A050|A0A679A050_HUMAN,40 kDa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A0A6B7FWP0,tr|A0A6B7FWP0|A0A6B7FWP0_HUMAN MHC class I antigen OS=Homo sapiens OX=9606 GN=HLA-B PE=3 SV=1,tr|A0A6B7FWP0|A0A6B7FWP0_HUMAN,40 kDa,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
A0A6B7G0I2,tr|A0A6B7G0I2|A0A6B7G0I2_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A6B7G0I2|A0A6B7G0I2_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A6B7G0I3,tr|A0A6B7G0I3|A0A6B7G0I3_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A6B7G0I3|A0A6B7G0I3_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A6B7G0L0,tr|A0A6B7G0L0|A0A6B7G0L0_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A6B7G0L0|A0A6B7G0L0_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A6B7G0M4,tr|A0A6B7G0M4|A0A6B7G0M4_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A6B7G0M4|A0A6B7G0M4_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A6B7G0M8,tr|A0A6B7G0M8|A0A6B7G0M8_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A6B7G0M8|A0A6B7G0M8_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A6B7G0P1,tr|A0A6B7G0P1|A0A6B7G0P1_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A6B7G0P1|A0A6B7G0P1_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A6B7G0P7,tr|A0A6B7G0P7|A0A6B7G0P7_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A6B7G0P7|A0A6B7G0P7_HUMAN,22 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A6B7G0R3,tr|A0A6B7G0R3|A0A6B7G0R3_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A6B7G0R3|A0A6B7G0R3_HUMAN,26 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A6B7G0W9,tr|A0A6B7G0W9|A0A6B7G0W9_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A6B7G0W9|A0A6B7G0W9_HUMAN,22 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
A0A6B7G143,tr|A0A6B7G143|A0A6B7G143_HUMAN MHC class II antigen (Fragment) OS=Homo sapiens OX=9606 GN=HLA-DQB1 PE=4 SV=1,tr|A0A6B7G143|A0A6B7G143_HUMAN,22 kDa,88992070,85501540,96221490,60493300,29260770,23732460,21058510,19179440,1066921000,10492200,22540790,5447012,16859600,45072940,19543950,25907870,26554350
